question_id,strategy,evaluation_k,recall_at_k,precision_at_k,mrr,ndcg_at_k,coverage,latency_ms,total_candidate_budget,vector_candidate_k,graph_candidate_k,rrf_k,weights,reranker,embedding_tag,chunk_size,chunk_overlap
20,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=60 reranker=on,8,1.0,0.4,1.0,0.8772153153380493,0.5,90.54659999674186,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=60 reranker=on,8,0.875,0.5033333333333333,0.7833333333333333,0.7875395355444977,0.505,49.222835002001375,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,60.98130001919344,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.5,1.0,1.0,0.2,71.67839998146519,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.5,1.0,0.8772153153380493,0.8,58.72669999371283,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,55.58799998834729,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.6666666666666666,1.0,1.0,0.0,49.43060001824051,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,1.0,1.0,1.0,0.6,46.20510002132505,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.6666666666666666,1.0,1.0,0.2,54.01079999865033,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.6666666666666666,1.0,1.0,0.6,60.7906999939587,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.6666666666666666,1.0,0.9197207891481876,0.16666666666666666,51.902699982747436,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,1.0,1.0,1.0,0.0,61.84650000068359,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.4,0.3333333333333333,0.5706417189553201,0.8,51.23209999874234,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.5,1.0,1.0,0.7142857142857143,44.93820000789128,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,0.0,0.0,0.0,0.0,0.2857142857142857,82.50979997683316,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.5,0.3333333333333333,0.5706417189553201,0.4,49.09280000720173,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,0.0,0.0,0.0,0.0,0.6,45.93170000589453,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.4,0.5,0.6934264036172708,1.0,41.45839999546297,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.4,0.5,0.6509209298071326,0.8333333333333334,30.838999984553084,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.4,1.0,0.9197207891481876,1.0,54.60450000828132,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.4,0.3333333333333333,0.5706417189553201,0.8,44.478600000729784,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,1.0,0.4,0.5,0.6509209298071326,0.5,37.781599996378645,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,0.875,0.5033333333333333,0.725,0.7478359147822782,0.505,52.70137499901466,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,46.03199998382479,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.5,1.0,1.0,0.2,44.87530002370477,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.5,1.0,0.9197207891481876,0.8,32.976599992252886,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,38.27869999804534,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.6666666666666666,1.0,1.0,0.0,34.5388000132516,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,1.0,1.0,1.0,0.6,56.62880002637394,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.6666666666666666,1.0,1.0,0.2,30.691799998749048,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.6666666666666666,1.0,1.0,0.6,44.004399998812005,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,32.82049999688752,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,1.0,1.0,1.0,0.0,44.06580000068061,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.4,0.5,0.6934264036172708,0.8,39.13099999772385,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.5,1.0,1.0,0.7142857142857143,42.56970001733862,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,0.0,0.0,0.0,0.0,0.2857142857142857,57.792999985395,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.5,0.5,0.6934264036172708,0.4,39.095799991628155,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,0.0,0.0,0.0,0.0,0.6,43.65350000443868,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.4,1.0,0.9197207891481876,1.0,47.29230000521056,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.4,0.3333333333333333,0.5437713091520254,0.8333333333333334,29.533799999626353,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.4,1.0,1.0,1.0,43.64330001408234,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.4,0.3333333333333333,0.5706417189553201,0.8,47.73560000467114,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,1.0,0.4,1.0,0.8772153153380493,0.5,35.33309997874312,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,0.875,0.5033333333333333,0.7833333333333333,0.7875395355444977,0.505,41.53469000157202,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,51.89370000152849,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.5,1.0,1.0,0.2,44.24800002016127,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.5,1.0,0.8772153153380493,0.8,54.14079999900423,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,56.66799997561611,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.6666666666666666,1.0,1.0,0.0,38.488499994855374,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,1.0,1.0,1.0,0.6,45.78750001383014,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,40.82819999894127,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.6666666666666666,1.0,1.0,0.6,66.70529997791164,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,48.56220001238398,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,1.0,1.0,1.0,0.0,70.3720000165049,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.4,0.3333333333333333,0.5437713091520254,0.8,73.41189999715425,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.5,1.0,1.0,0.7142857142857143,42.76410001330078,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,0.0,0.0,0.0,0.0,0.2857142857142857,45.213200006401166,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.5,0.3333333333333333,0.5706417189553201,0.4,38.83599999244325,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,0.0,0.0,0.0,0.0,0.6,51.62939999718219,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.4,0.5,0.6934264036172708,1.0,51.35790002532303,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.4,0.5,0.6509209298071326,0.8333333333333334,38.25219999998808,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.4,1.0,0.9197207891481876,1.0,52.89080002694391,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.4,0.3333333333333333,0.5706417189553201,0.8,45.76629999792203,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,1.0,0.4,0.5,0.6509209298071326,0.5,36.97369998553768,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,0.875,0.5033333333333333,0.725,0.7464923942921134,0.505,49.73948500264669,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,49.07360000652261,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.5,1.0,1.0,0.2,56.52349998126738,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.5,1.0,0.9197207891481876,0.8,57.70989999291487,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,51.753200008533895,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.6666666666666666,1.0,1.0,0.0,49.38519999268465,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,1.0,1.0,1.0,0.6,52.04019998200238,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,38.08919998118654,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.6666666666666666,1.0,1.0,0.6,50.21769998711534,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,34.45480001391843,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,1.0,1.0,1.0,0.0,46.72240000218153,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.4,0.5,0.6934264036172708,0.8,42.05349998665042,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.5,1.0,1.0,0.7142857142857143,33.766399981686845,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,0.0,0.0,0.0,0.0,0.2857142857142857,46.041699999477714,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.5,0.5,0.6934264036172708,0.4,53.046600020024925,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,0.0,0.0,0.0,0.0,0.6,60.54380000568926,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.4,1.0,0.9197207891481876,1.0,71.00280001759529,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.4,0.3333333333333333,0.5437713091520254,0.8333333333333334,51.84689999441616,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.4,1.0,1.0,1.0,72.17100000707433,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.4,0.3333333333333333,0.5706417189553201,0.8,62.74309998843819,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,1.0,0.4,1.0,0.8772153153380493,0.5,52.405099995667115,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,0.875,0.5033333333333333,0.7833333333333333,0.7835255750019071,0.505,51.57952999725239,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,59.62680000811815,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.5,1.0,1.0,0.2,62.72359998547472,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.5,1.0,0.8772153153380493,0.8,44.79519999586046,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,45.49230000702664,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.6666666666666666,1.0,1.0,0.0,50.26230000657961,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,1.0,1.0,1.0,0.6,62.15620000148192,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,53.13309998018667,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.6666666666666666,1.0,1.0,0.6,56.61200001486577,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,37.81039998284541,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,1.0,1.0,1.0,0.0,47.31389999506064,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.4,0.3333333333333333,0.5437713091520254,0.8,40.94229999464005,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.5,1.0,1.0,0.7142857142857143,34.963500016601756,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,0.0,0.0,0.0,0.0,0.2857142857142857,62.59380001574755,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.5,0.3333333333333333,0.5706417189553201,0.4,36.39900000416674,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,0.0,0.0,0.0,0.0,0.6,58.25830000685528,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.4,0.5,0.6934264036172708,1.0,43.22930000489578,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.4,0.5,0.6509209298071326,0.8333333333333334,36.70689999125898,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.4,1.0,0.9197207891481876,1.0,44.04760000761598,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.4,0.3333333333333333,0.5706417189553201,0.8,45.212099998025224,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,1.0,0.4,0.5,0.6509209298071326,0.5,43.49440001533367,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,0.875,0.5033333333333333,0.725,0.7464923942921134,0.505,48.28865000163205,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=on,8,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,52.28870001155883,,,,30,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=on,8,1.0,0.5,1.0,1.0,0.2,43.72019998845644,,,,30,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=on,8,1.0,0.5,1.0,0.9197207891481876,0.8,48.783999984152615,,,,30,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,1200,200
